code,name,postal_code,sub_district_code
72.08.02.2005,TOLOLE,94474,72.08.02
72.08.02.2006,TOGA,94474,72.08.02
72.08.02.2007,SIDOLE,94474,72.08.02
72.08.02.2008,PARANGGI,94474,72.08.02
72.08.02.2009,AMPIBABO,94474,72.08.02
72.08.02.2010,LEMO,94474,72.08.02
72.08.02.2011,BURANGA,94474,72.08.02
72.08.02.2021,TANAMPEDAGI,94474,72.08.02
72.08.02.2022,TOMBI,94474,72.08.02
72.08.02.2024,AMPIBABO UTARA,94474,72.08.02
72.08.02.2025,OGOLUGUS,94474,72.08.02
72.08.02.2026,LEMO UTARA,94474,72.08.02
72.08.02.2027,SIDOLE BARAT,94474,72.08.02
72.08.02.2028,ALOO,94474,72.08.02
72.08.02.2029,AMPIBABO TIMUR,94474,72.08.02
72.08.02.2030,SIDOLE TIMUR,94474,72.08.02
72.08.02.2031,PANGKU,94474,72.08.02
72.08.02.2032,TOLOLE RAYA,94474,72.08.02
72.08.02.2033,LEMO TENGAH,94474,72.08.02
72.08.03.2008,BAINAA,94465,72.08.03
72.08.03.2009,DONGKAS,94465,72.08.03
72.08.03.2010,TINOMBO,94465,72.08.03
72.08.03.2011,LOMBOK,94465,72.08.03
72.08.03.2012,DUSUNAN,94465,72.08.03
72.08.03.2013,TIBU,94465,72.08.03
72.08.03.2019,BAINAA BARAT,94465,72.08.03
72.08.03.2021,OGOALAS,94465,72.08.03
72.08.03.2022,LOMBOK BARAT,94465,72.08.03
72.08.03.2027,SILABIA,94465,72.08.03
72.08.03.2028,SIAVU,94465,72.08.03
72.08.03.2029,AMBASON MEKAR,94465,72.08.03
72.08.03.2030,DUSUNAN BARAT,94465,72.08.03
72.08.03.2031,PATINGKE,94465,72.08.03
72.08.03.2033,TAIPAOBAL,94465,72.08.03
72.08.04.2001,MOUTONG TIMUR,94481,72.08.04
72.08.04.2002,MOUTONG BARAT,94481,72.08.04
72.08.04.2003,MOUTONG TENGAH,94481,72.08.04
72.08.04.2004,TULADENGGI PANTAI,94481,72.08.04
72.08.04.2006,GIO,94481,72.08.04
72.08.04.2024,LOBU,94481,72.08.04
72.08.04.2025,PENDELALAP,94481,72.08.04
72.08.04.2026,SEJOLI,94481,72.08.04
72.08.04.2028,AEDAN RAYA,94481,72.08.04
72.08.04.2029,SALUMPENGUT,94481,72.08.04
72.08.04.2030,BOLOUNG OLONGGATA,94481,72.08.04
72.08.04.2031,LABUAN,94481,72.08.04
72.08.04.2032,MBELANG MBELANG,94481,72.08.04
72.08.04.2033,PANDE,94481,72.08.04
72.08.04.2034,MOUTONG UTARA,94481,72.08.04
72.08.04.2035,SALEPAE,94481,72.08.04
72.08.04.2036,OLONGGATA,94481,72.08.04
72.08.04.2037,GIO TIMUR,94481,72.08.04
72.08.04.2038,GIO BARAT,94481,72.08.04
72.08.04.2039,SIALOPA,94481,72.08.04
72.08.05.2005,TINGKULANG,94478,72.08.05
72.08.05.2006,TOMINI,94478,72.08.05
72.08.05.2007,OGOTUMUBU,94478,72.08.05
72.08.05.2008,AMBESIA,94478,72.08.05
72.08.05.2009,TILUNG,94478,72.08.05
72.08.05.2022,AMBESIA SELATAN,94478,72.08.05
72.08.05.2023,BIGA,94478,72.08.05
72.08.05.2024,TOMINI UTARA,94478,72.08.05
72.08.05.2025,TOMINI BARAT,94478,72.08.05
72.08.05.2026,SUPILOPONG,94478,72.08.05
72.08.05.2027,AMBESIA BARAT,94478,72.08.05
72.08.05.2028,SIPONTAN,94478,72.08.05
72.08.05.2029,TA'ANIUGE,94478,72.08.05
72.08.05.2030,OGOTUMUBU BARAT,94478,72.08.05
72.08.06.2009,SAUSU PEORE,94472,72.08.06
72.08.06.2010,MALEALI,94472,72.08.06
72.08.06.2011,SAUSU TRANS,94472,72.08.06
72.08.06.2012,SAUSU TORONO,94472,72.08.06
72.08.06.2013,SAUSU PAKAREME,94472,72.08.06
72.08.06.2015,SAUSU GANDASARI,94472,72.08.06
72.08.06.2016,SAUSU SALUBANGA,94472,72.08.06
72.08.06.2017,TALIABO,94472,72.08.06
72.08.06.2018,SAUSU TAMBU,94472,72.08.06
72.08.06.2019,SAUSU AUMA,94472,72.08.06
72.08.07.2001,LAMBUNU,94480,72.08.07
72.08.07.2004,WANAGADING,94480,72.08.07
72.08.07.2005,KOTANAGAYA,94480,72.08.07
72.08.07.2006,MARGAPURA,94480,72.08.07
72.08.07.2007,PETUNASUGI,94480,72.08.07
72.08.07.2016,SIENDENG,94480,72.08.07
72.08.07.2017,LAMBUNU UTARA,94480,72.08.07
72.08.07.2021,GUNUNGSARI,94480,72.08.07
72.08.07.2031,TIRTANAGAYA,94480,72.08.07
72.08.07.2033,ANUTAPURA,94480,72.08.07
72.08.07.2035,LAMBUNU TIMUR,94480,72.08.07
72.08.07.2036,BUKIT MAKMUR,94480,72.08.07
72.08.07.2037,OGORANDU,94480,72.08.07
72.08.07.2038,GANONGOL SARI,94480,72.08.07
72.08.08.2001,KASIMBAR,94464,72.08.08
72.08.08.2002,POSONA,94464,72.08.08
72.08.08.2003,LAEMANTA,94464,72.08.08
72.08.08.2004,DONGGULU,94464,72.08.08
72.08.08.2005,KASIMBAR SELATAN,94464,72.08.08
72.08.08.2006,KASIMBAR BARAT,94464,72.08.08
72.08.08.2007,SILAMPAYANG,94464,72.08.08
72.08.08.2008,TOVALO,94464,72.08.08
72.08.08.2009,DONGGULU SELATAN,94464,72.08.08
72.08.08.2010,LABUAN DONGGULU,94464,72.08.08
72.08.08.2011,KASIMBAR PALAPI,94464,72.08.08
72.08.08.2012,PENINGKA,94464,72.08.08
72.08.08.2013,LAEMANTA UTARA,94464,72.08.08
72.08.08.2014,OGODOPI KASIMBAR,94464,72.08.08
72.08.08.2015,SENDANA,94464,72.08.08
72.08.08.2016,KASIMBAR UTARA,94464,72.08.08
72.08.08.2017,POSONA ATAS,94464,72.08.08
72.08.08.2018,SUMBER TANI,94464,72.08.08
72.08.09.2001,TANALANTO,94470,72.08.09
72.08.09.2002,TORUE,94470,72.08.09
72.08.09.2003,ASTINA,94470,72.08.09
72.08.09.2004,PURWOSARI,94470,72.08.09
72.08.09.2005,TOLAI,94470,72.08.09
72.08.09.2006,TOLAI BARAT,94470,72.08.09
72.08.09.2007,TOLAI TIMUR,94470,72.08.09
72.08.10.2001,TADA,94468,72.08.10
72.08.10.2002,SINEI,94468,72.08.10
72.08.10.2003,MANINILI,94468,72.08.10
72.08.10.2004,SIGENTI,94468,72.08.10
72.08.10.2005,MALANGGO,94468,72.08.10
72.08.10.2006,SILUTUNG,94468,72.08.10
72.08.10.2007,TADA SELATAN,94468,72.08.10
72.08.10.2008,SIGEGA BERSEHATI,94468,72.08.10
72.08.10.2009,SIAGA,94468,72.08.10
72.08.10.2010,KHATULISTIWA,94468,72.08.10
72.08.10.2011,POLY,94468,72.08.10
72.08.10.2012,SIGENTI SELATAN,94468,72.08.10
72.08.10.2013,TADA TIMUR,94468,72.08.10
72.08.10.2014,SIGENTI BARAT,94468,72.08.10
72.08.10.2015,MALANGGO PESISIR,94468,72.08.10
72.08.10.2016,MANINILI BARAT,94468,72.08.10
72.08.10.2017,MANINILI UTARA,94468,72.08.10
72.08.10.2018,SINEY TENGAH,94468,72.08.10
72.08.10.2019,TADA UTARA,94468,72.08.10
72.08.10.2020,ONCONE RAYA,94468,72.08.10
72.08.11.2001,LEMUSA,94461,72.08.11
72.08.11.2002,OLOBARU,94461,72.08.11
72.08.11.2003,BOYANTONGO,94461,72.08.11
72.08.11.2004,DOLAGO,94461,72.08.11
72.08.11.2005,MASARI,94461,72.08.11
72.08.11.2006,SUMBERSARI,94461,72.08.11
72.08.11.2007,NAMBARU,94461,72.08.11
72.08.11.2008,TINDAKI,94461,72.08.11
72.08.11.2009,GANGGA,94461,72.08.11
72.08.11.2010,DOLAGO PADANG,94461,72.08.11
72.08.12.2001,KAYU AGUNG,94476,72.08.12
72.08.12.2002,SUMBER AGUNG,94476,72.08.12
72.08.12.2003,KOTARAYA,94476,72.08.12
72.08.12.2004,MEPANGA,94476,72.08.12
72.08.12.2005,OGOTION,94476,72.08.12
72.08.12.2006,MENSUNG,94476,72.08.12
72.08.12.2007,BUGIS,94476,72.08.12
72.08.12.2008,MOUBANG,94476,72.08.12
72.08.12.2009,OGOBAYAS,94476,72.08.12
72.08.12.2010,KOTA RAYA TIMUR,94476,72.08.12
72.08.12.2011,MALALAN,94479,72.08.12
72.08.12.2012,KOTA RAYA SELATAN,94479,72.08.12
72.08.12.2013,MARANTI,94479,72.08.12
72.08.12.2014,OGOMOLOS,94479,72.08.12
72.08.12.2015,KOTARAYA BARAT,94479,72.08.12
72.08.12.2016,BUGIS UTARA,94476,72.08.12
72.08.12.2017,GURINDA,94476,72.08.12
72.08.12.2018,KOTARAYA TENGGARA,94476,72.08.12
72.08.13.2001,TOMOLI,94466,72.08.13
72.08.13.2002,TORIBULU,94466,72.08.13
72.08.13.2003,SIENJO,94466,72.08.13
72.08.13.2004,PINOTU,94466,72.08.13
72.08.13.2005,SINGURA,94466,72.08.13
72.08.13.2006,TOMOLI SELATAN,94466,72.08.13
72.08.13.2007,SIBALAGO,94466,72.08.13
72.08.13.2008,TORIBULU SELATAN,94466,72.08.13
72.08.13.2009,TOMOLI UTARA,94466,72.08.13
72.08.14.2001,KARYA AGUNG,94483,72.08.14
72.08.14.2002,NUNURANTAI,94483,72.08.14
72.08.14.2003,PALAPI,94483,72.08.14
72.08.14.2004,TAOPA,94483,72.08.14
72.08.14.2005,TULADENGGI SIBATANG,94483,72.08.14
72.08.14.2006,TOMPO,94483,72.08.14
72.08.14.2007,TAOPA UTARA,94483,72.08.14
72.08.14.2008,BILALEA,94483,72.08.14
72.08.14.2009,TAOPA BARAT,94483,72.08.14
72.08.14.2010,PARIA,94483,72.08.14
72.08.14.2011,KARYA ABADI,94483,72.08.14
72.08.15.2001,MALAKOSA,94473,72.08.15
72.08.15.2002,BALINGGI JATI,94473,72.08.15
72.08.15.2003,BALINGGI,94473,72.08.15
72.08.15.2004,SULI,94473,72.08.15
72.08.15.2005,SULI INDAH,94473,72.08.15
72.08.15.2006,BERABAN,94473,72.08.15
72.08.15.2007,LEBAGU,94473,72.08.15
72.08.15.2008,TUMPAPA INDAH,94473,72.08.15
72.08.15.2009,CATUR KARYA,94473,72.08.15
72.08.16.2001,PARIGIMPU'U,94460,72.08.16
72.08.16.2002,BALIARA,94460,72.08.16
72.08.16.2003,KAYUBOKO,94460,72.08.16
72.08.16.2004,JONO KALORA,94460,72.08.16
72.08.16.2005,AIR PANAS,94460,72.08.16
72.08.16.2006,LOBU MANDIRI,94460,72.08.16
72.08.17.2001,MARANTALE,94467,72.08.17
72.08.17.2002,TANDAIGI,94467,72.08.17
72.08.17.2003,SILANGA,94467,72.08.17
72.08.17.2004,SINIU,94467,72.08.17
72.08.17.2005,TOWERA,94467,72.08.17
72.08.17.2006,TORARANGA,94467,72.08.17
72.08.17.2007,UEVOLO,94467,72.08.17
72.08.17.2008,SINIU SAYOGINDANO,94467,72.08.17
72.08.17.2009,SILANGA BARAT,94467,72.08.17
72.08.18.2001,BOBALO,94477,72.08.18
72.08.18.2002,DONGKALAN,94477,72.08.18
72.08.18.2003,EEYA,94477,72.08.18
72.08.18.2004,ULATAN,94477,72.08.18
72.08.18.2005,PALASA TANGKI,94477,72.08.18
72.08.18.2006,PALASA TENGAH,94477,72.08.18
72.08.18.2007,PALASA LAMBORI,94477,72.08.18
72.08.18.2008,PEBOUNANG,94477,72.08.18
72.08.18.2009,BAMBASIANG,94477,72.08.18
72.08.18.2010,BEAU,94477,72.08.18
72.08.18.2011,OGOANSAM,94477,72.08.18
72.08.19.2001,AVOLUA,94463,72.08.19
72.08.19.2002,TOBOLI,94463,72.08.19
72.08.19.2003,TOBOLI BARAT,94463,72.08.19
72.08.19.2004,PANGI,94463,72.08.19
72.08.19.2005,SAKINAH JAYA,94463,72.08.19
72.08.20.2001,PELAWA BARU,94462,72.08.20
72.08.20.2002,PELAWA,94462,72.08.20
72.08.20.2003,BINANGGA,94462,72.08.20
72.08.20.2004,JONONUNU,94462,72.08.20
72.08.20.2005,MATOLELE,94462,72.08.20
72.08.20.2006,PETAPA,94462,72.08.20
72.08.21.2001,BOLANO,94479,72.08.21
72.08.21.2002,BOLANO TENGAH,94479,72.08.21
72.08.21.2003,BOLANO BARAT,94479,72.08.21
72.08.21.2004,BOLANO UTARA,94479,72.08.21
72.08.21.2005,BAJO,94479,72.08.21
72.08.21.2006,SRITABAANG,94479,72.08.21
72.08.21.2007,BERINGIN JAYA,94479,72.08.21
72.08.21.2008,WANAMUKTI,94479,72.08.21
72.08.21.2009,WANAMUKTI UTARA,94479,72.08.21
72.08.21.2010,LEMBAH BOMBAN,94479,72.08.21
72.08.21.2011,SIDOMUKTI,94479,72.08.21
72.08.21.2012,WANAMUKTI BARAT,94479,72.08.21
72.08.21.2013,SAMA BAHARI,94479,72.08.21
72.08.22.2001,ONGKA,94482,72.08.22
72.08.22.2002,MALINO,94482,72.08.22
72.08.22.2003,SANTIGI,94482,72.08.22
72.08.22.2004,PERSATUAN SEJATI,94482,72.08.22
72.08.22.2005,TABOLOBOLO,94482,72.08.22
72.08.22.2006,TINOMBALA,94482,72.08.22
72.08.22.2007,KARYA MANDIRI,94482,72.08.22
72.08.22.2008,KAYU JATI,94482,72.08.22
72.08.22.2009,LAMBANAU,94482,72.08.22
72.08.22.2010,BOSAGON JAYA,94482,72.08.22
72.08.22.2011,PERSATUAN UTARA,94482,72.08.22
72.08.22.2012,TINOMBALA JAYA,94482,72.08.22
72.08.22.2013,ONGKA TRIMUSPASARI,94482,72.08.22
72.08.22.2014,TINOMBALA SEJATI,94482,72.08.22
72.08.22.2015,TINOMBALA BARAT,94482,72.08.22
72.08.22.2016,PADAELO,94482,72.08.22
72.08.22.2017,ONGKA PERSATUAN,94482,72.08.22
72.08.23.2001,LADO,94475,72.08.23
72.08.23.2002,SIPAYO,94475,72.08.23
72.08.23.2003,BONDOYONG,94475,72.08.23
72.08.23.2004,SIDOAN SELATAN,94475,72.08.23
72.08.23.2005,SIDOAN TIMUR,94475,72.08.23
72.08.23.2006,SIDOAN,94475,72.08.23
72.08.23.2007,SIDOAN BARAT,94475,72.08.23
72.08.23.2008,OGOBAGIS,94475,72.08.23
72.08.23.2009,MUARA JAYA,94475,72.08.23
72.08.23.2010,BAINAA SELATAN,94475,72.08.23
72.08.23.2011,SINTUWU RAYA,94475,72.08.23
72.09.01.2005,TANINGKOLA,94690,72.09.01
72.09.01.2006,BAMBU,94690,72.09.01
72.09.01.2007,WAKAI,94690,72.09.01
72.09.01.2008,UNA-UNA,94690,72.09.01
72.09.01.2009,TANJUNG PUDE,94690,72.09.01
72.09.01.2010,LEMBANYA,94690,72.09.01
72.09.01.2014,CENDANA,94690,72.09.01
72.09.01.2015,BINANGUNA,94690,72.09.01
72.09.01.2017,KAVETAN,94690,72.09.01
72.09.01.2018,TANIMPO,94690,72.09.01
72.09.01.2019,LUANGON,94690,72.09.01
72.09.02.2001,BUNGAYO,94686,72.09.02
72.09.02.2002,BENTENG,94686,72.09.02
72.09.02.2003,BANGKAGI,94686,72.09.02
72.09.02.2004,TONGKABO,94686,72.09.02
72.09.02.2005,PULAU ENAM,94686,72.09.02
72.09.02.2006,KATUPAT,94686,72.09.02
72.09.02.2007,AWO,94686,72.09.02
72.09.02.2008,KOLOLIO,94686,72.09.02
72.09.02.2009,URULEPE,94686,72.09.02
72.09.02.2010,LEMBANATO,94686,72.09.02
72.09.02.2011,LEBITI,94686,72.09.02
72.09.02.2012,TOBIL,94686,72.09.02
72.09.02.2013,BAULU,94686,72.09.02
72.09.02.2014,MOTOBIAI,94686,72.09.02
72.09.02.2015,SAMPOBAE,94686,72.09.02
72.09.02.2016,TITIRI'I,94686,72.09.02
72.09.03.2006,TIGA PULAU,94694,72.09.03
72.09.03.2007,POPOLII,94694,72.09.03
72.09.03.2008,DOLONG B,94694,72.09.03
72.09.03.2009,TUTUNG,94694,72.09.03
72.09.03.2010,DOLONG A,94694,72.09.03
72.09.03.2016,LUOK,94694,72.09.03
72.09.03.2018,KOLAMI,94694,72.09.03
72.09.03.2020,OLILAN,94694,72.09.03
72.09.03.2023,LOE,94694,72.09.03
72.09.04.2001,PUSUNGI,94684,72.09.04
72.09.04.2002,TETE B,94684,72.09.04
72.09.04.2003,TETE A,94684,72.09.04
72.09.04.2004,UEBONE,94684,72.09.04
72.09.04.2005,MANTANGISI,94684,72.09.04
72.09.04.2006,BANTUGA,94684,72.09.04
72.09.04.2007,BORONE,94684,72.09.04
72.09.04.2008,BALANGGALA,94684,72.09.04
72.09.04.2009,SABO,94684,72.09.04
72.09.04.2010,LONGGE,94684,72.09.04
72.09.04.2011,TAMPABATU,94684,72.09.04
72.09.04.2012,URUNDAKA,94684,72.09.04
72.09.04.2013,BALINGARA,94684,72.09.04
72.09.04.2014,BULAN JAYA,94684,72.09.04
72.09.04.2015,GIRI MULYO,94684,72.09.04
72.09.04.2017,WANASARI,94684,72.09.04
72.09.04.2019,KAJULANGKO,94684,72.09.04
72.09.04.2020,UEMAKUNI,94684,72.09.04
72.09.04.2021,MPOA,94684,72.09.04
72.09.04.2022,SUKAMAJU,94684,72.09.04
72.09.05.1002,MALOTONG,94683,72.09.05
72.09.05.1003,BAILO,94683,72.09.05
72.09.05.1004,AMPANA,94683,72.09.05
72.09.05.1012,BONE RATO,94683,72.09.05
72.09.05.1013,BAILO BARU,94683,72.09.05
72.09.05.1014,LABIABAE,94683,72.09.05
72.09.05.2001,SANSARINO,94683,72.09.05
72.09.05.2011,PADANG TUMBUO,94683,72.09.05
72.09.05.2018,SALUABA,94683,72.09.05
72.09.05.2019,BUNTONGI,94683,72.09.05
72.09.06.2001,TAMPANOMBO,94682,72.09.06
72.09.06.2002,BONEBAE II,94682,72.09.06
72.09.06.2003,TOBAMAU,94682,72.09.06
72.09.06.2004,ROMPI,94682,72.09.06
72.09.06.2005,UEMATOPA,94682,72.09.06
72.09.06.2006,UEKAMBUNO,94682,72.09.06
72.09.06.2007,PARANONGE,94682,72.09.06
72.09.06.2008,BONEBAE I,94682,72.09.06
72.09.06.2009,WATUSONGU,94682,72.09.06
72.09.06.2010,MIRE,94682,72.09.06
72.09.06.2011,MAROWO,94682,72.09.06
72.09.06.2012,BORNEANG,94682,72.09.06
72.09.06.2013,BONGKA MAKMUR,94682,72.09.06
72.09.06.2015,CEMPA,94682,72.09.06
72.09.06.2016,BONEVOTO,94682,72.09.06
72.09.06.2017,BONGKAKOY,94682,72.09.06
72.09.06.2018,TAKIBANGKE,94682,72.09.06
72.09.06.2019,KASIALA,94682,72.09.06
72.09.07.2001,MALEI TOJO,94680,72.09.07
72.09.07.2002,MATAKO,94680,72.09.07
72.09.07.2003,BAMBALO,94680,72.09.07
72.09.07.2004,GALUGA,94680,72.09.07
72.09.07.2005,TOLIBA,94680,72.09.07
72.09.07.2006,UJUNG TIBU,94680,72.09.07
72.09.07.2007,NGGAWIA,94680,72.09.07
72.09.07.2008,TOMBIANO,94680,72.09.07
72.09.07.2009,TATARI,94680,72.09.07
72.09.07.2010,KABALO,94680,72.09.07
72.09.07.2011,TANAMAWAU,94680,72.09.07
72.09.07.2012,MALEWA,94680,72.09.07
72.09.07.2013,MAWOMBA,94680,72.09.07
72.09.08.2001,LEMORO,94681,72.09.08
72.09.08.2002,KORONDODA,94681,72.09.08
72.09.08.2003,TAYAWA,94681,72.09.08
72.09.08.2004,UEKULI,94681,72.09.08
72.09.08.2005,BETAUA,94681,72.09.08
72.09.08.2006,UEDELE,94681,72.09.08
72.09.08.2007,SANDADA,94681,72.09.08
72.09.08.2008,TOJO,94681,72.09.08
72.09.08.2009,PANCUMA,94681,72.09.08
72.09.08.2010,TONGKU,94681,72.09.08
72.09.08.2011,PODI,94681,72.09.08
72.09.08.2012,DATARAN BUGI,94681,72.09.08
72.09.08.2015,BANANO,94681,72.09.08
72.09.08.2016,BAHARI,94681,72.09.08
72.09.08.2017,BUYUNTARIPA,94681,72.09.08
72.09.08.2018,KALEMBA,94681,72.09.08
72.09.09.2001,BIGA,94693,72.09.09
72.09.09.2002,SALINGGOHA,94693,72.09.09
72.09.09.2003,TINGKI,94693,72.09.09
72.09.09.2004,MALAPO,94693,72.09.09
72.09.09.2005,PASOKAN,94693,72.09.09
72.09.09.2006,KONDONGAN,94693,72.09.09
72.09.09.2007,KATOGOP,94693,72.09.09
72.09.09.2008,TONGIDON,94693,72.09.09
72.09.10.1001,UENTANAGA BAWAH,94685,72.09.10
72.09.10.1002,UENTANAGA ATAS,94685,72.09.10
72.09.10.1003,DONDO,94685,72.09.10
72.09.10.1007,UAMALINGKU,94683,72.09.10
72.09.10.1008,DONDO BARAT,94683,72.09.10
72.09.10.1009,MUARA TOBA,94683,72.09.10
72.09.10.2004,SUMOLI,94685,72.09.10
72.09.10.2005,SABULIRA TOBA,94685,72.09.10
72.09.10.2006,LABUAN,94685,72.09.10
72.09.10.2010,PATINGKO,94683,72.09.10
72.09.11.2001,BOMBA,94691,72.09.11
72.09.11.2002,MOLOWAGU,94691,72.09.11
72.09.11.2003,MALINO,94691,72.09.11
72.09.11.2004,KULINGKINARI,94691,72.09.11
72.09.11.2005,TUMBULAWA,94691,72.09.11
72.09.11.2006,SIATU,94691,72.09.11
72.09.11.2007,KAMBUTU,94691,72.09.11
72.09.11.2008,LINDO,94690,72.09.11
72.09.11.2009,PATOYAN,94690,72.09.11
72.09.12.2001,KALIA,94692,72.09.12
72.09.12.2002,MALENGE,94692,72.09.12
72.09.12.2003,PAUTU,94692,72.09.12
72.09.12.2004,TUMOTOK,94692,72.09.12
72.09.12.2005,KABALUTAN,94692,72.09.12
72.09.12.2006,KADODA,94692,72.09.12
72.10.01.2001,SIDONDO II,94367,72.10.01
72.10.01.2002,SIDONDO I,94367,72.10.01
72.10.01.2003,BORA,94367,72.10.01
72.10.01.2004,WATUNONJU,94367,72.10.01
72.10.01.2005,OLOBUJU,94367,72.10.01
72.10.01.2006,SOULOWE,94367,72.10.01
72.10.01.2007,SIDERA,94367,72.10.01
72.10.01.2008,JONO OGE,94367,72.10.01
72.10.01.2009,KALUKUBULA,94367,72.10.01
72.10.01.2010,LOLU,94367,72.10.01
72.10.01.2011,POMBEWE,94367,72.10.01
72.10.01.2012,LORU,94367,72.10.01
72.10.01.2013,MPANAU,94367,72.10.01
72.10.01.2014,NGATABARU,94367,72.10.01
72.10.01.2015,MARANATHA,94367,72.10.01
72.10.01.2016,SIDONDO III,94367,72.10.01
72.10.01.2017,SIDONDO IV,94367,72.10.01
72.10.02.2001,BOBO,94366,72.10.02
72.10.02.2002,BUNGA,94366,72.10.02
72.10.02.2003,KAPIROWE,94366,72.10.02
72.10.02.2004,MAKMUR,94366,72.10.02
72.10.02.2005,BERDIKARI,94366,72.10.02
72.10.02.2006,PATIMBE,94366,72.10.02
72.10.02.2007,AMPERA,94366,72.10.02
72.10.02.2008,REJEKI,94366,72.10.02
72.10.02.2009,SINTUWU,94366,72.10.02
72.10.02.2010,SIGIMPU,94366,72.10.02
72.10.02.2011,BAKUBAKULU,94366,72.10.02
72.10.02.2012,BAHAGIA,94366,72.10.02
72.10.02.2013,RAHMAT,94366,72.10.02
72.10.02.2014,TANAH HARAPAN,94366,72.10.02
72.10.02.2015,RANTELEDA,94366,72.10.02
72.10.02.2016,TONGOA,94366,72.10.02
72.10.02.2017,LEMBANTONGOA,94366,72.10.02
72.10.02.2018,UWE NUNI,94366,72.10.02
72.10.02.2019,SEJAHTERA,94366,72.10.02
72.10.02.2020,UE RANI,94366,72.10.02
72.10.02.2021,KARUNIA,94366,72.10.02
72.10.02.2022,SARUMANA,94366,72.10.02
72.10.03.2001,KAMARORA A,94365,72.10.03
72.10.03.2002,KAMARORA B,94365,72.10.03
72.10.03.2003,KADIDIA,94365,72.10.03
72.10.03.2004,SOPU,94365,72.10.03
72.10.03.2005,BULILI,94365,72.10.03
72.10.04.2001,PUROO,94369,72.10.04
72.10.04.2002,LANGKO,94369,72.10.04
72.10.04.2003,TOMADO,94369,72.10.04
72.10.04.2004,ANCA,94369,72.10.04
72.10.04.2005,OLU,94369,72.10.04
72.10.05.2001,SIWONGI,94363,72.10.05
72.10.05.2002,BANGGAIBA,94363,72.10.05
72.10.05.2003,TANGKULOWI,94363,72.10.05
72.10.05.2004,BOLADANGKO,94363,72.10.05
72.10.05.2005,LONCA,94363,72.10.05
72.10.05.2006,RANTEWULU,94363,72.10.05
72.10.05.2007,TOWULU,94363,72.10.05
72.10.05.2008,WINATU,94363,72.10.05
72.10.05.2009,SUNGKU,94363,72.10.05
72.10.05.2010,BOLAPAPU,94363,72.10.05
72.10.05.2011,MATAUE,94363,72.10.05
72.10.05.2012,TORO,94363,72.10.05
72.10.05.2013,SALUA,94363,72.10.05
72.10.05.2014,NAMO,94363,72.10.05
72.10.05.2015,MARENA,94363,72.10.05
72.10.05.2016,POLEROA MAKUHI,94363,72.10.05
72.10.06.2001,LEMPELERO,94373,72.10.06
72.10.06.2002,GIMPU,94373,72.10.06
72.10.06.2003,TOMUA,94373,72.10.06
72.10.06.2004,TOMPI BUGIS,94373,72.10.06
72.10.06.2005,LAWUA,94373,72.10.06
72.10.06.2006,WATUKILO,94373,72.10.06
72.10.06.2007,SALUTOME,94373,72.10.06
72.10.06.2008,O'O PARESE,94373,72.10.06
72.10.06.2009,PILIMAKUJAWA,94373,72.10.06
72.10.06.2010,MOA,94373,72.10.06
72.10.06.2011,WANGKA,94373,72.10.06
72.10.06.2012,PALAMAKI,94373,72.10.06
72.10.07.2001,KOJA,94370,72.10.07
72.10.07.2002,KALAMANTA,94370,72.10.07
72.10.07.2003,MAMU,94370,72.10.07
72.10.07.2004,PEANA,94370,72.10.07
72.10.07.2005,KANTEWU,94370,72.10.07
72.10.07.2006,ONU,94370,72.10.07
72.10.07.2007,MAPAHI,94370,72.10.07
72.10.07.2008,BANASU,94370,72.10.07
72.10.07.2009,LONEBASA,94370,72.10.07
72.10.07.2010,LAWE,94370,72.10.07
72.10.07.2011,MORUI,94370,72.10.07
72.10.07.2012,KANTEWU II,94370,72.10.07
72.10.07.2013,PORELEA,94370,72.10.07
72.10.07.2014,TUWO TANIJAYA,94370,72.10.07
72.10.07.2015,PELEMPEA,94370,72.10.07
72.10.07.2016,MORUI II,94370,72.10.07
72.10.07.2017,POLUROA,94370,72.10.07
72.10.07.2018,MASEWO,94370,72.10.07
72.10.07.2019,PORELEA II,94370,72.10.07
72.10.08.2001,TUWA,94364,72.10.08
72.10.08.2002,OMU,94364,72.10.08
72.10.08.2003,SIMORO,94364,72.10.08
72.10.08.2004,PAKULI,94364,72.10.08
72.10.08.2005,PANDERE,94364,72.10.08
72.10.08.2006,KALAWARA,94364,72.10.08
72.10.08.2007,PAKULI UTARA,94364,72.10.08
72.10.09.2001,BANGGA,94371,72.10.09
72.10.09.2002,WALATANA,94371,72.10.09
72.10.09.2003,BULUBETE,94371,72.10.09
72.10.09.2004,BALUASE,94371,72.10.09
72.10.09.2005,ROGO,94371,72.10.09
72.10.09.2006,PULU,94371,72.10.09
72.10.09.2007,BALONGGA,94371,72.10.09
72.10.09.2008,SAMBO,94371,72.10.09
72.10.09.2009,WISOLO,94371,72.10.09
72.10.09.2010,JONO,94371,72.10.09
72.10.09.2011,POI,94371,72.10.09
72.10.09.2012,RAMBA,94371,72.10.09
72.10.10.2001,LAMBARA,94368,72.10.10
72.10.10.2002,SIBALAYA SELATAN,94368,72.10.10
72.10.10.2003,SIBALAYA UTARA,94368,72.10.10
72.10.10.2004,SIBOWI,94368,72.10.10
72.10.10.2005,SIBALAYA BARAT,94368,72.10.10
72.10.11.2001,SIBONU,94360,72.10.11
